time,Site,Species,Damage,Plot,Plant,Leaf position,detector_read1,detector_read2,light_intensity,light_intensity_raw,temperature,humidity,pressure,temperature2,humidity2,pressure2,contactless_temp,thickness,ecs_initial,ecs_max,ecs_r_squared,ECSt,vH.,gH.,absorbance_530,absorbance_605,absorbance_940,absorbance_850,absorbance_730,absorbance_880,SPAD_530,SPAD_530_intensity,light2_raw1,light6_raw1,spad_raw1,light2_raw2,light6_raw2,spad_raw2,light2_raw3,light6_raw3,spad_raw3,SPAD_650,SPAD_650_intensity,SPAD_605,SPAD_605_intensity,SPAD_420,SPAD_420_intensity,SPAD_850,SPAD_850_intensity,SPAD_730,SPAD_730_intensity,SPAD_880,SPAD_880_intensity,baseline,Phi2,PhiNPQ,NPQt,PhiNO,qL,FvP.FmP,qP,LEF,FmPrime,Fs,FoPrime,RFd,ratio.MPF.noMPF..Phi2,ratio.MPF.noMPF..PhiNPQ,ratio.MPF.noMPF..PhiNO,MPF_slope,MPF_rsquared,Light.Intensity..PAR.,Leaf.Temp.Differential,Relative.Chlorophyll,Rel.Chl.intensity,Ambient.Temperature,Ambient.Humidity,Leaf.Angle,R,G,B,absorbance_650,absorbance_420
8/7/18 8:14,GB-1940,LUPARC,High (25-100%),6,L3,Top,7667,5887,1611,3278,22.65,41.363281,813.116699,22.700001,40.823242,813.629822,21.37,0.13,27649.11,27689.55,0.629607609,0.001,0.00018911,5.3834,1.043,1.092,0.435,0.378,0.421,0.405,60.83,1,890.5,11096.5,98.07,5579,45137,95.05,12626.5,45148.5,78.38,39.42,1,65.73,1,117.59,1,-5.7,1,-1.4,1,-3.04,1,451.8451957,0.239,0.359,0.893,0.402,0.122,0.72,0.332,173.602,13027.48,9907.8,3641,0.315,1.7934,0.7376,0.69774,-7320079.411,-0.994,1611,-1.28,39.42340067,1,22.65,41.363281,14.04,2037,816,744,1.416,1.611
8/7/18 10:50,GB-2020,LUPARC,None/Low (0-5%),7,L6,Top,7173,9303,185,322,33.810001,28.165039,805.358276,34.009998,28.396484,805.887939,36.59,0.27,30204.09,30218.52,0.365053612,1.00E-04,1.10E-07,607.0169,0.852,0.864,0.425,0.389,0.375,0.412,42.72,1,1893,11362,66.34,12197,46499.5,62.37,27603,46501.5,45.69,26.07,1,43.91,1,78.35,1,-3.57,1,-5,1,-1.29,1,418.4430605,0.585,0.099,0.315,0.316,0.379,0.788,0.742,48.674,11019.875,4576.9,2339,1.408,1.22806,0.43171,0.40131,-10827041.95,-0.968,185,2.779999,26.06902357,1,33.810001,28.165039,12.08,169,94,88,1.088,1.208
8/7/18 10:51,GB-2020,LUPARC,None/Low (0-5%),7,L6,Top,6953,11956,200,366,33.740002,29.516602,805.351379,33.919998,29.585938,805.858826,26.43,0.18,28414.19,28436.26,0.126391152,7.00E-04,1.55E-05,43.2128,0.749,0.809,0.45,0.409,0.301,0.36,29.89,1,2917.5,10719,45.03,18876.5,43808.5,40.82,42731.5,43824.5,24.14,17.1,1,35.86,1,43.09,1,-4.1,1,-14.9,1,-8.97,1,403.5676157,0.569,0.141,0.486,0.29,0.402,0.767,0.742,51.201,10629.585,4582.4,2482,1.32,1.18631,0.56715,0.53135,-8550303.832,-0.98,200,-7.310002,17.10016835,1,33.740002,29.516602,7.85,198,109,99,0.9,0.881
8/7/18 10:52,GB-2020,LUPARC,Medium (5-25%),7,L6,Top,7402,7457,1107,2263,33.860001,30.824219,805.327026,34.049999,30.867188,805.841248,34.81,0.26,29292.86,29316.74,0.234027283,0,0,0,0.945,1.01,0.458,0.411,0.4,0.441,48.66,1,1161,10526,84.26,7392.5,43016.5,80.74,16719.5,43008,64.07,33.61,1,55.24,1,114.63,1,-4.73,1,-5.82,1,-1.67,1,433.9270463,0.242,0.212,0.389,0.546,0.091,0.778,0.311,120.517,10885.191,8251.7,2412,0.319,1.39938,0.71854,0.69991,-4138845.264,-0.998,1107,0.949999,33.61111111,1,33.860001,30.824219,22.73,1404,572,518,1.301,1.604
8/7/18 10:52,GB-2020,LUPARC,High (25-100%),7,L6,Top,5611,23663,1315,2699,33.950001,31.196289,805.308044,34.130001,31.3125,805.804688,26.01,1.79,31512.88,31506.22,0.252714708,0,0,0,0.394,0.542,0.334,0.279,0.301,0.305,6.02,1,6917.5,14010.5,19.16,45042,57452,14.82,65535,57463,17.33,6.21,1,20.81,1,11.76,1,-5.46,1,-3.33,1,-2.85,1,312.8274021,0.372,0.414,1.937,0.214,0.356,0.624,0.596,220.013,3342.633,2099.8,1256,0.592,1.69693,0.69249,0.59117,-3036064.91,-0.987,1315,-7.940001,6.212121212,1,33.950001,31.196289,13.71,1677,683,617,0.525,0.451
8/7/18 10:53,GB-2020,LUPARC,High (25-100%),7,L6,Top,7381,6501,1025,2082,33.990002,31.933594,805.341553,34.189999,31.924805,805.824829,33.85,0.71,28574.8,28588.97,0.115489915,0,0,0,1.002,1.125,0.498,0.452,0.427,0.466,50.41,1,800,9605.5,96.46,5019,39261,93.59,11347.5,39269,76.96,38.75,1,62.73,1,176.92,1,-4.58,1,-7.12,1,-3.21,1,432.5071174,0.274,0.285,0.648,0.44,0.128,0.748,0.367,126.473,9535.862,6921.2,2407,0.378,1.32323,0.77952,0.75523,-3680572.045,-0.997,1025,-0.140002,38.74579125,1,33.990002,31.933594,26.95,1282,531,480,1.462,NA
8/8/18 6:43,GB-1740,LUPARC,Medium (5-25%),4,R57,Top,7461,8808,672,1389,29.190001,35.738281,830.821777,29.290001,34.135742,831.380859,28.11,-0.02,30242.45,30268.85,0.187241394,0,0,0,0.881,1.065,0.398,0.329,0.417,0.374,48.35,1,1650.5,12093.5,75.01,10580,49401.5,71.18,23952,49414,54.49,29.72,1,66.74,1,77.21,1,-6.92,1,1.93,1,-2.41,1,437.9163701,0.306,0.106,0.181,0.588,0.107,0.805,0.38,92.462,16662.986,11568.1,3247,0.44,1.27873,0.57001,0.55677,-6680476.062,-0.996,672,-1.080001,29.71801347,1,29.190001,35.738281,27.16,872,347,312,1.148,1.17
8/8/18 6:44,GB-1740,LUPARC,Medium (5-25%),4,R57,Top,7777,4418,687,1413,28.67,41.470703,830.825989,28.77,41.510742,831.385925,28.57,0.07,27003.09,27041.74,0.25256872,7.00E-04,7.29E-05,9.7824,1.169,1.281,0.469,0.428,0.467,0.442,69.99,1,552,10268,115.47,3410,41863,113.16,7717.5,41875.5,96.49,46.75,1,81.19,1,140.16,1,-4.06,1,-0.19,1,-2.71,1,459.2829181,0.449,0.204,0.586,0.347,0.265,0.755,0.595,138.757,13169.729,7258.7,3231,0.814,1.3519,0.59131,0.55057,-10570891.01,-0.994,687,-0.1,46.746633,1,28.67,41.470703,13.58,885,351,314,1.623,NA
8/8/18 6:45,GB-1740,LUPARC,None/Low (0-5%),4,R57,Top,7447,7919,710,1472,28.52,36.299805,830.823914,28.639999,36.388672,831.363647,26.99,0.24,30038.44,30076.92,-0.426851272,6.00E-04,9.14E-05,6.8629,0.924,0.97,0.411,0.361,0.428,0.398,51.37,1,1689,11736,72.7,10814.5,47957.5,68.94,24486.5,47974,52.25,28.75,1,55.9,1,87.47,1,-4.95,1,1.72,1,-1.27,1,436.9697509,0.383,0.181,0.416,0.436,0.18,0.775,0.494,122.337,13662.943,8431.4,3073,0.62,1.26901,0.64957,0.62478,-7334812.522,-0.991,710,-1.53,28.74579125,1,28.52,36.299805,26.13,926,367,329,1.138,1.285
8/6/18 8:15,GB-1809,LUPARC,None/Low (0-5%),9,L1,Top,6913,17152,1535,3206,33.810001,43.269531,827.610779,33.779999,43.630859,828.083435,32.28,0.58,33604.63,33596.89,0.375360946,0,0,0,0.537,0.672,0.359,0.31,0.34,0.345,17.85,1,4537.5,13232,34.99,29506.5,54196.5,30.66,65535,54202,14.8,12.87,1,31.37,1,26.31,1,-4.86,1,-1.88,1,-1.37,1,400.8629893,0.278,0.541,2.995,0.181,0.315,0.55,0.505,191.868,5090.89,3676.8,2292,0.385,1.73549,0.79242,0.68668,-3272568.075,-0.995,1535,-1.530001,12.87457912,1,33.810001,43.269531,27.07,2024,799,720,0.709,0.622
8/6/18 8:15,GB-1809,LUPARC,None/Low (0-5%),9,L1,Top,6811,22603,1313,2751,33.310001,43.088867,827.57782,33.34,43.408203,828.080994,32.29,0.05,26972.89,26991.98,-0.254627654,3.00E-04,3.40E-07,794.1582,0.482,0.642,0.363,0.299,0.327,0.326,11.89,1,5202,13089.5,28.59,33832,53685,24.31,65535,53703,14.39,10.18,1,27.88,1,19.16,1,-6.48,1,-3.63,1,-3.77,1,393.9661922,0.312,0.52,3.1,0.168,0.381,0.543,0.574,184.334,4620.566,3179,2110,0.453,1.72302,0.76733,0.64466,-3395415.295,-0.994,1313,-1.020001,10.18097643,1,33.310001,43.088867,20.26,1734,693,623,0.649,0.555
8/6/18 8:16,GB-1809,LUPARC,None/Low (0-5%),9,L1,Top,8060,3501,1506,3136,32.98,43.478516,827.588623,33.049999,43.706055,828.063599,32.37,0.07,25269.5,25346.38,-0.458646885,0.0014,0.00013555,10.6266,1.262,1.449,0.486,0.415,0.457,0.45,77.6,1,310.5,9861,138.7,1848.5,40250.5,138.05,4155,40256.5,121.67,56.52,1,96.25,1,219.76,1,-7.16,1,-2.95,1,-3.62,1,478.4181495,0.195,0.443,1.225,0.362,0.111,0.687,0.284,132.336,9137.982,7353.6,2862,0.243,1.78012,0.81122,0.77188,-4021891.53,-0.996,1506,-0.61,56.52356902,1,32.98,43.478516,25,1973,785,709,NA,NA
8/6/18 8:16,GB-1809,LUPARC,None/Low (0-5%),9,L1,Top,8194,5094,1300,2712,32.98,42.749023,827.600525,33.040001,42.989258,828.068665,32.45,0.01,27461.65,27576.65,-0.31078943,0.0017,0.00014889,11.4101,1.106,1.291,0.473,0.421,0.463,0.459,63.34,1,473,10179,121.8,2924.5,41546.5,119.5,6612,41551,102.87,49.41,1,81.8,1,204.23,1,-5.17,1,-0.98,1,-1.39,1,487.4786477,0.27,0.399,1.201,0.332,0.166,0.689,0.391,157.662,11258.423,8224.2,3500,0.369,1.61605,0.76306,0.71465,-6410468.121,-0.991,1300,-0.53,49.41077441,1,32.98,42.749023,20.92,1709,678,610,NA,NA
8/6/18 8:19,GB-1809,LUPARC,None/Low (0-5%),9,L6,Top,8119,5185,1200,2484,32.650002,43.689453,827.716736,32.700001,43.561523,828.159058,31.77,0.03,27688.22,27733.54,0.283369111,0,0,0,1.096,1.283,0.468,0.404,0.449,0.451,62.81,1,504.5,10298,119.5,3102.5,42079.5,117.49,7015,42086,100.85,48.44,1,81.55,1,203.74,1,-6.36,1,-1.81,1,-1.63,1,482.4074733,0.24,0.249,0.487,0.511,0.096,0.766,0.313,129.556,13463.385,10233.3,3145,0.316,1.55797,0.70638,0.68204,-6304675.394,-0.992,1200,-0.880002,48.44276094,1,32.650002,43.689453,8.74,1557,622,561,1.663,NA
8/6/18 8:20,GB-1809,LUPARC,None/Low (0-5%),9,L6,Top,6575,28244,1463,3062,32.709999,42.458984,827.751892,32.799999,42.44043,828.180054,31.81,0.05,26802.93,26795.53,0.329579889,0,0,0,0.39,0.566,0.309,0.249,0.317,0.285,8.1,1,6684,14822,23.1,43550.5,60820.5,18.76,65535,60831.5,19.81,7.87,1,25.62,1,13.46,1,-6.05,1,0.81,1,-2.43,1,378.0088968,0.206,0.386,0.944,0.408,0.103,0.715,0.288,135.652,6557.897,5206.7,1868,0.26,2.21758,0.73882,0.69687,-3795541.547,-0.988,1463,-0.899999,7.87037037,1,32.709999,42.458984,20.83,1932,767,691,0.54,0.444
8/6/18 8:21,GB-1809,LUPARC,Medium (5-25%),9,L6,Top,6892,4556,1575,3284,32.48,40.638672,827.696777,32.610001,40.765625,828.166504,32.32,1.1,41131.59,41211.49,-0.533964973,8.00E-04,8.29E-05,10.1342,1.002,1.106,0.48,0.442,0.427,0.423,52.19,1,1191.5,10010.5,80.95,7635,40885,77.13,17272.5,40888,60.47,32.22,1,62.6,1,81.65,1,-3.74,1,-5.25,1,-5.73,1,399.4430605,0.285,0.475,1.974,0.241,0.243,0.621,0.458,201.802,5753.383,4115.2,2178,0.398,1.88496,0.74666,0.66164,-4196049.66,-0.989,1575,-0.16,32.21801347,1,32.48,40.638672,15.67,2066,824,743,1.289,1.296
8/6/18 8:21,GB-1809,LUPARC,Medium (5-25%),9,L6,Top,6534,23447,1677,3496,31.879999,40.728516,827.673584,32.049999,40.827148,828.149231,31.96,0.11,26339.89,26354.16,0.070984536,0,0,0,0.467,0.646,0.325,0.263,0.33,0.29,14.24,1,5248,14303,32.06,34088.5,58692,27.85,65535,58694,18.25,11.64,1,32.15,1,23.59,1,-6.17,1,0.51,1,-3.54,1,375.2366548,0.276,0.548,3.099,0.177,0.32,0.543,0.507,208.022,3296.898,2388.1,1505,0.381,1.73978,0.79499,0.68692,-2095452.699,-0.997,1677,0.080001,11.64141414,1,31.879999,40.728516,34.4,2200,876,790,0.645,0.561
8/6/18 8:22,GB-1809,LUPARC,Medium (5-25%),9,L6,Top,7409,9129,1572,3281,31.450001,41.504883,827.681274,31.620001,41.625977,828.15625,31.07,0,30147.19,30208.15,-0.271948992,0.001,0.00018583,5.3854,0.86,0.959,0.43,0.375,0.35,0.383,43.05,1,1873,11235,66.32,12044.5,45951,62.41,27272,45956,45.7,26.06,1,52.9,1,71.97,1,-5.46,1,-7.96,1,-4.72,1,434.4003559,0.271,0.461,1.725,0.268,0.208,0.642,0.422,191.707,6778.163,4941.3,2429,0.372,1.77579,0.76386,0.69459,-4356268.615,-0.994,1572,-0.380001,26.06060606,1,31.450001,41.504883,17.67,2064,825,743,1.093,1.149
8/6/18 8:36,GB-1809,LUPARC,None/Low (0-5%),8,L4,Top,7921,5590,1127,2358,33.150002,43.738281,827.551819,33.279999,43.941406,828.045288,33.85,0.07,28310.06,28425.34,-0.946717449,0.0011,7.39E-05,15.1261,1.066,1.267,0.475,0.419,0.457,0.459,59.11,1,561.5,10118.5,114.09,3469,41427,111.96,7835.5,41434.5,95.37,46.17,1,79.21,1,195.46,1,-5.6,1,-1.81,1,-1.61,1,469.019573,0.359,0.241,0.603,0.399,0.184,0.753,0.478,182.303,10289.827,6591,2545,0.561,1.40881,0.65729,0.62212,-6665706.698,-0.99,1127,0.699998,46.16582492,1,33.150002,43.738281,27.79,1477,605,545,1.616,NA
8/6/18 8:36,GB-1809,LUPARC,None/Low (0-5%),8,L4,Top,7561,5287,209,417,32.720001,44.358398,827.583618,32.860001,44.47168,828.02179,18.19,0.2,29986.05,30011.27,0.971512346,3.00E-04,4.38E-05,7.2699,1.054,1.184,0.472,0.438,0.453,0.444,58.12,1,868.5,10183,95.42,5515,41614,92.02,12483,41622,75.34,38.31,1,71.17,1,100.58,1,-3.4,1,-1.98,1,-2.86,1,444.6779359,0.507,0.194,0.65,0.299,0.348,0.747,0.679,47.708,10813.103,5328,2733,1.029,1.26655,0.60149,0.55742,-8859811.543,-0.994,209,-14.530001,38.30808081,1,32.720001,44.358398,28.7,245,120,108,1.427,1.478
8/6/18 8:38,GB-1809,LUPARC,Medium (5-25%),8,L4,Top,6436,6546,1213,2508,31.75,43.449219,827.621399,31.93,43.365234,828.100952,32.07,1.67,37373.25,37451.38,0.55002362,6.00E-04,3.00E-05,18.9015,0.917,1.045,0.471,0.428,0.428,0.41,44.57,1,1679,10216,66.94,10780.5,41736.5,63.04,24402.5,41762,46.38,26.32,1,57.44,1,53.75,1,-4.31,1,-4.26,1,-6.09,1,368.6103203,0.295,0.487,2.227,0.219,0.276,0.602,0.49,160.858,5436.015,3834.1,2164,0.418,1.70127,0.76881,0.68125,-3715851.997,-0.985,1213,0.32,26.32154882,1,31.75,43.449219,12.14,1565,635,572,1.14,1.008
8/6/18 8:39,GB-1809,LUPARC,High (25-100%),8,L4,Top,7830,6247,292,562,31.49,43.953125,827.571106,31.629999,43.850586,828.09906,31.81,0,28293.85,28336.73,0.545165561,6.00E-04,9.83E-05,6.0916,1.017,1.191,0.477,0.431,0.433,0.446,53.94,1,711,10073.5,103.64,4445.5,41199,100.95,10039.5,41211.5,84.37,41.77,1,71.34,1,154.62,1,-4.59,1,-4.41,1,-3.11,1,462.866548,0.539,0.104,0.289,0.358,0.309,0.791,0.681,70.782,13166.07,6073.8,2752,1.168,1.24499,0.44774,0.42055,-11486614.51,-0.983,292,0.32,41.76767677,1,31.49,43.953125,11.57,325,156,142,1.514,NA
8/6/18 9:59,GB-1809,LUPARC,None/Low (0-5%),5,L1,Top,6683,18580,244,475,28.59,35.625,827.049683,28.68,35.435547,827.572998,28.43,0.1,28863.01,28844.77,0.334746197,0,0,0,0.57,0.658,0.336,0.289,0.346,0.295,23.35,1,4309,13929.5,39.47,27960.5,57099,35.26,63391.5,57114.5,18.51,14.76,1,32.17,1,30.2,1,-4.72,1,1.01,1,-4.17,1,385.3113879,0.626,0.048,0.147,0.326,0.394,0.81,0.774,68.789,10784.263,4028,2053,1.677,1.18363,0.29043,0.27267,-10114415.93,-0.999,244,-0.16,14.76010101,1,28.59,35.625,27.09,284,124,112,0.731,0.638
8/6/18 10:00,GB-1809,LUPARC,None/Low (0-5%),5,L1,Top,7884,5997,80,160,28.35,35.957031,827.059814,28.48,35.886719,827.569092,28.21,-0.01,27946.76,27963.52,0.396989061,0,0,0,1.039,1.162,0.437,0.384,0.424,0.416,60.24,1,633,11054.5,112.73,3903,45261,110.69,8808,45264.5,94.13,45.59,1,72.56,1,178.42,1,-5.32,1,-1.27,1,-2.1,1,466.5177936,0.669,0.037,0.125,0.295,0.465,0.813,0.823,24.068,18169.927,6022.5,3404,2.017,1.11774,0.30282,0.28798,-14690641.96,-0.991,80,-0.14,45.59343434,1,28.35,35.957031,16.53,96,45,39,1.564,NA
8/6/18 10:00,GB-1809,LUPARC,Medium (5-25%),5,L1,Top,5523,41543,73,142,28.219999,36.286133,827.033264,28.360001,36.210938,827.572815,28.03,0,24345.04,24348.15,-0.076161992,0,0,0,0.217,0.259,0.17,0.141,0.205,0.169,4.69,1,12140,20408.5,11.07,65535,65535,4.25,65276,65535,23.21,2.81,1,8.85,1,8.1,1,-2.93,1,3.49,1,-0.19,1,306.8772242,0.673,0.028,0.092,0.299,0.461,0.817,0.824,22.116,6062.828,1981.1,1109,2.06,1.12509,0.2341,0.2221,-5236271.09,-0.989,73,-0.189999,2.807239057,1,28.219999,36.286133,27.67,84,40,36,0.281,0.252
8/6/18 10:01,GB-1809,LUPARC,Medium (5-25%),5,L1,Top,7697,6089,217,423,28.02,35.010742,827.013184,28.17,34.996094,827.59375,27.57,-0.04,28371.15,28424.86,0.439611866,0.001,6.87E-05,14.3974,1.033,1.143,0.43,0.374,0.421,0.413,60.27,1,728,11229.5,107.33,4569.5,45998,104.54,10325,46007,87.94,43.32,1,71.34,1,151.51,1,-5.56,1,-0.93,1,-1.71,1,453.8736655,0.534,0.083,0.217,0.383,0.286,0.8,0.668,52.171,16433.722,7653.8,3281,1.147,1.11257,0.56055,0.54432,-7766610.369,-0.999,217,-0.45,43.32070707,1,28.02,35.010742,26.01,252,112,100,1.503,NA
8/7/18 11:29,GB-2020,LUPARC,Medium (5-25%),8,L3,Top,7849,4020,198,339,28.66,32.844727,805.356079,28.75,32.759766,805.885803,28.25,0.81,29209.43,29249.48,0.453621325,7.00E-04,0.00010029,6.6816,1.16,1.279,0.52,0.466,0.46,0.477,64.01,1,513.5,9122,113.47,3165.5,37206,111.27,7127,37216.5,94.83,45.9,1,75.88,1,173.12,1,-5.39,1,-5.99,1,-4.31,1,464.1512456,0.506,0.245,0.986,0.249,0.418,0.711,0.713,45.123,9225.01,4553.2,2668,1.026,1.2054,0.70209,0.65213,-6256838.704,-0.998,198,-0.41,45.90488215,1,28.66,32.844727,15.31,177,97,90,1.655,NA
8/7/18 11:29,GB-2020,LUPARC,High (25-100%),8,L3,Top,7878,5662,1066,2149,28.559999,33.035156,805.357056,28.700001,32.900391,805.874512,27.89,0.23,27546.84,27649.96,0.313743345,0.0015,0.00012672,11.4708,1.06,1.123,0.522,0.472,0.473,0.487,53.81,1,883.5,9092.5,89.76,5583,37100.5,86.51,12635,37091.5,69.81,35.93,1,60.13,1,126.64,1,-4.92,1,-4.83,1,-3.49,1,466.1120996,0.329,0.471,2.359,0.2,0.337,0.592,0.555,157.669,5289.425,3550.9,2156,0.49,1.44989,0.79324,0.71029,-3191974.623,-0.996,1066,-0.669999,35.92592593,1,28.559999,33.035156,8.3,1322,541,490,1.419,1.788
8/7/18 11:30,GB-2020,LUPARC,Medium (5-25%),8,L3,Top,6118,30293,229,402,28.41,32.904297,805.345886,28.57,32.712891,805.889709,27.93,0.18,27265.96,27243.49,0.248739824,0,0,0,0.351,0.436,0.242,0.2,0.29,0.232,10.95,1,8318,17313,20.35,54224.5,65535,12.48,65535,65535,23.04,6.71,1,19.38,1,14.74,1,-4.15,1,4.78,1,-1.02,1,347.1085409,0.529,0.082,0.21,0.389,0.278,0.801,0.66,54.515,5847.741,2754.2,1162,1.123,1.1291,0.52843,0.51161,-3057022.615,-0.994,229,-0.48,6.712962963,1,28.41,32.904297,23.5,212,117,108,0.445,0.389
8/7/18 11:32,GB-2020,LUPARC,High (25-100%),8,L3,Top,6435,23882,1362,2815,28.33,36.186523,805.351257,28.530001,35.923828,805.856873,27.99,0.18,26710.36,26705.78,0.062797561,0,0,0,0.461,0.579,0.365,0.317,0.315,0.317,9.56,1,5710,13036.5,24.36,37118.5,53385.5,20.04,65535,53394,14.14,8.4,1,21.35,1,15.2,1,-4.82,1,-5.05,1,-4.86,1,368.5427046,0.213,0.16,0.256,0.627,0.07,0.795,0.268,130.421,7392.971,5819.8,1513,0.27,1.52083,0.64613,0.63074,-2873233.341,-0.995,1362,-0.34,8.400673401,1,28.33,36.186523,8.57,1759,709,638,0.609,0.517
8/1/18 6:43,GB-1940,LUPARC,High (25-100%),2,L5,Top,6877,23678,976,1875,24.280001,46.723633,813.676697,24.27,46.481445,814.230774,23.25,0.58,26747.05,26752.41,0.044977253,0,0,0,0.466,0.612,0.361,0.299,0.39,0.309,10.5,1,5407,13161,27.15,35035.5,53747,22.84,65535,53754.5,14.44,9.57,1,25.13,1,21.27,1,-6.23,1,2.85,1,-5.18,1,398.4288256,0.311,0.242,0.542,0.447,0.142,0.76,0.409,136.414,8388.76,5783.2,2014,0.451,1.39351,0.69625,0.66826,-4269287.432,-1,976,-1.030001,9.574915825,1,24.280001,46.723633,28.39,1126,462,429,0.632,0.574
8/1/18 6:43,GB-1940,LUPARC,High (25-100%),2,L5,Top,6991,7199,827,1590,24.389999,47.428711,813.647949,24.450001,47.520508,814.241821,22.87,0.61,33401.3,33454.2,-0.179431543,NA,NA,NA,0.92,0.947,0.472,0.444,0.453,0.403,44.8,1,1914.5,10188.5,61.12,12315,41484,57,27834.5,41481,40.37,23.87,1,47.51,1,52.16,1,-2.84,1,-1.91,1,-6.88,1,406.1370107,0.364,0.185,0.409,0.451,0.165,0.776,0.469,135.564,9186.649,5840.2,2058,0.573,1.36346,0.61201,0.58501,-5532964.668,-0.998,827,-1.519999,23.87205387,1,24.389999,47.428711,42.73,954,394,365,1.083,0.994
8/1/18 6:44,GB-1940,LUPARC,None/Low (0-5%),2,L5,Top,4758,40464,1117,2169,24.110001,46.241211,813.60437,24.18,45.408203,814.211243,23.29,1.02,25408.49,25374.94,0.241616265,0,0,0,0.209,0.245,0.098,0.104,0.197,0.15,11.05,1,13857,24096,12.54,65535,65535,4.25,64389,65535,23.81,3.43,1,14.67,1,12.76,1,0.61,1,9.88,1,5.13,1,255.1512456,0.311,0.287,0.714,0.402,0.159,0.74,0.421,156.461,2376.628,1636.8,618,0.452,1.56057,0.68052,0.64171,-1515005.352,-0.997,1117,-0.820001,3.425925926,1,24.110001,46.241211,38.08,1305,541,494,0.224,0.226
8/1/18 6:46,GB-1940,LUPARC,High (25-100%),2,L5,Top,7513,9596,1087,2132,23.959999,46.527344,813.662659,23.99,46.419922,814.23999,23.63,0.32,30552.02,30578.13,0.374420925,7.00E-04,0.00011639,5.8844,0.847,0.841,0.489,0.462,0.389,0.399,35.79,1,2890.5,9804.5,41.56,18663,39874.5,37.23,42290.5,39892,20.51,15.64,1,35.21,1,37.54,1,-2.7,1,-9.94,1,-9.03,1,441.4323843,0.371,0.307,0.953,0.322,0.236,0.714,0.519,181.338,8069.919,5078.2,2307,0.589,1.53386,0.66391,0.60942,-6280154.045,-0.996,1087,-0.329999,15.63973064,1,23.959999,46.527344,12.04,1297,527,485,0.904,0.864
8/1/18 6:47,GB-1940,LUPARC,High (25-100%),2,L5,Top,8430,3477,1412,2763,24.35,46.394531,813.617798,24.389999,46.15332,814.21936,24.66,0.42,24899.99,24945.74,-0.313070004,0.001,0.00018966,5.1379,1.265,1.384,0.513,0.467,0.52,0.469,75.25,1,331,9281.5,133.29,1959.5,37684,132.66,4406,37697,116.27,54.25,1,87.17,1,208.82,1,-4.54,1,0.77,1,-4.32,1,503.4359431,0.288,0.264,0.59,0.448,0.132,0.754,0.382,182.898,10849.58,7726.6,2667,0.404,1.57882,0.67523,0.64262,-6403564.392,-0.996,1412,0.31,54.246633,1,24.35,46.394531,42.25,1674,688,639,NA,NA
8/1/18 6:48,GB-1940,LUPARC,High (25-100%),2,L5,Top,6564,25183,1425,2774,24.799999,47.427734,813.684814,24.83,46.96875,814.258362,20.65,1.36,27965.49,27955.33,0.239411106,0,0,0,0.417,0.548,0.423,0.348,0.412,0.358,-0.62,1,6823.5,11415.5,10.86,44307.5,46521.5,6.37,65535,46533,8.17,2.72,1,12.54,1,5.17,1,-7.48,1,-1.04,1,-6.46,1,377.2651246,0.173,0.368,0.801,0.459,0.077,0.73,0.237,111.17,7139.871,5902.1,1925,0.21,1.69261,0.81137,0.78567,-2590689.205,-0.995,1425,-4.149999,2.718855219,1,24.799999,47.427734,28.94,1679,685,634,0.531,0.474
8/1/18 6:49,GB-1940,LUPARC,None/Low (0-5%),2,L5,Top,7349,5952,1471,2862,25.25,44.9375,813.641541,25.27,44.647461,814.231934,23.39,0.51,31504.25,31534.19,0.143431275,0,0,0,1.016,1.09,0.475,0.436,0.466,0.437,54.13,1,1274.5,10120.5,78.5,8095,41145.5,74.87,18321,41152.5,58.19,31.19,1,61.5,1,70.25,1,-3.89,1,-0.92,1,-3.82,1,430.3434164,0.157,0.13,0.182,0.713,0.045,0.805,0.195,103.856,13655.041,11512.7,2662,0.186,1.57641,0.65227,0.64152,-3979188.226,-0.996,1471,-1.86,31.18686869,1,25.25,44.9375,15,1731,707,655,1.26,1.178
8/1/18 7:06,PA-1901,LUPARC,None/Low (0-5%),3,L3,Top,8029,7163,842,1720,25.200001,44.725586,813.767639,25.280001,44.439453,814.345459,23.39,0.16,28871.06,28871.88,0.462033719,0,0,0,0.968,1.073,0.443,0.398,0.438,0.409,52.43,1,1135,10889.5,86.71,7180,44388.5,83.37,16241,44403,66.72,34.64,1,63,1,98.78,1,-4.5,1,-0.49,1,-3.47,1,476.3220641,0.214,0.23,0.412,0.556,0.079,0.776,0.276,81.088,13858.122,10892.3,3111,0.272,1.39023,0.76024,0.74343,-4508777.823,-0.996,842,-1.810001,34.64225589,1,25.200001,44.725586,12.32,1061,441,396,1.31,1.431
